name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2018-01-05T22:00:00,-10.1,-15.4,-17,57.09,0,0,,0,3.79,47.9,10.3,290,1016.3,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-05T23:00:00,-10.7,-16.1,-17,59.81,0,0,,0,3.78,48.9,10.2,284,1017.5,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T00:00:00,-11.2,-18.6,-17.5,59.71,0,0,,0,3.76,44.2,16.5,280,1018.5,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T01:00:00,-11.2,-18.2,-17,62.35,0,0,,0,3.75,36.2,15.1,262,1018.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T02:00:00,-11.2,-18.7,-18.1,57.05,0,0,,0,3.73,37.6,16.9,261,1018.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T03:00:00,-11.7,-17.8,-18.5,56.9,0,0,,0,3.72,28.7,11.6,288,1018.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T04:00:00,-11.7,-19.3,-18.6,56.66,0,0,,0,3.7,32.5,16.9,271,1019.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-01-06T05:00:00,-11.7,-22.1,-18.1,59.23,0,0,,0,3.68,40.7,32.8,270,1020.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T06:00:00,-12.2,-21.8,-18,62.25,0,0,,0,3.67,49.9,26.4,263,1020.8,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T07:00:00,-12.8,-21.1,-18,65.46,0,0,,0,3.65,44.4,18.6,270,1020.8,0.9,16,17.7,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T08:00:00,-12.2,-21.3,-18,62.13,0,0,,0,3.64,41.4,23.7,261,1021.4,0.5,16,23,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T09:00:00,-10.1,-18.7,-17.3,55.49,0,0,,0.95,4.58,40.7,24,261,1022.6,1.4,16,114,0.4,1,,Clear,snow,"72505394728,72055399999,KLGA,KJRB,F1417,72503014732"
"New York City,USA",2018-01-06T10:00:00,-9.1,-14.2,-16.5,54.89,0,0,,0,4.58,32.7,10.3,290,1023.3,26.7,16,288,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T11:00:00,-9,-13.6,-17.6,50.02,0,0,,0,4.58,43.2,8.7,284,1023.5,0.2,16,473,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T12:00:00,-6,-10.5,-16.6,42.82,0,0,,0,4.57,41.7,10.2,290,1023,0.2,16,512,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T13:00:00,-5.3,-10.6,-17.1,39.24,0,0,,0,4.57,45.2,13.5,252,1022.4,0.2,16,493,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T14:00:00,-4.2,-9.2,-16.6,37.66,0,0,,0,4.56,32.8,13.2,300,1022.9,0.2,16,412,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T15:00:00,-3.7,-7.9,-17.1,34.79,0,0,,0,4.56,47.5,10.4,282,1023.3,0.2,16,273,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T16:00:00,-5.9,-10.8,-18.6,36.24,0,0,,0,4.56,39.8,11.5,300,1024.2,0.2,16,86,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T17:00:00,-9,-14.1,-19.6,41.88,0,0,,0,4.55,46.1,10.3,308,1024.7,0.2,16,12,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-06T18:00:00,-10.7,-14.3,-19.6,48.03,0,0,,0,4.55,38,6,294,1026.2,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T19:00:00,-11.2,-17.2,-20.2,47.46,0,0,,0,4.55,63.2,11.5,300,1028.2,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T20:00:00,-11.7,-15.6,-20.7,47.26,0,0,,0,4.54,39.3,6.2,302,1028.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T21:00:00,-12.2,-16.2,-19.6,53.98,0,0,,0,4.54,34,6.3,310,1028.7,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T22:00:00,-12.2,-16.3,-20.2,51.59,0,0,,0,4.53,35.4,6.4,300,1029.3,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-06T23:00:00,-12.9,-18.5,-19.1,59.48,0,0,,0,4.53,53.6,9.7,291,1030.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T00:00:00,-12.9,-20.7,-19.5,57.28,0,0,,0,4.53,46.4,16.8,252,1030.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T01:00:00,-12.9,-17.9,-19.1,59.78,0,0,,0,4.52,34.5,8.1,300,1030.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T02:00:00,-12.9,-16.9,-18.5,62.76,0,0,,0,4.52,34.5,6.2,310,1031,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T03:00:00,-13.4,-13.4,-19.1,62.2,0,0,,0,4.51,36.7,1,352,1032.4,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T04:00:00,-13.4,-13.4,-19,62.26,0,0,,0,4.51,31.2,0.9,354,1033.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T05:00:00,-13.9,-20.9,-19.5,62.51,0,0,,0,4.51,,12.9,262,1033.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T06:00:00,-13.9,-20.9,-19.5,62.53,0,0,,0,4.5,37.1,12.8,251,1033.7,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T07:00:00,-14.4,-21.5,-19.5,65,0,0,,0,4.5,,12.8,270,1034.6,0.2,16,27.1,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T08:00:00,-13.4,-17.2,-18.5,65.5,0,0,,0,4.5,,5.7,302,1035,0.2,16,22,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T09:00:00,-10.8,-16.6,-18,55.58,0,0,,0,4.48,27.7,11.1,292,1036.4,0.2,16,119,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T10:00:00,-9.6,-15.7,-18.5,48.31,0,0,,0,4.46,,13.3,258,1037.1,0.9,16,282,1,3,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-01-07T11:00:00,-10.1,-15.7,-17.4,55.17,0,0,,0,4.45,,11,241,1036.3,0.2,16,473,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T12:00:00,-5.9,-10.7,-15.9,45.17,0,0,,0,4.43,,11,224,1034.5,0.2,16,512,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T13:00:00,-3.7,-8,-15.9,38.03,0,0,,0,4.42,,11.1,252,1033.9,0.5,16,487,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T14:00:00,-2,-6.4,-14.7,37.39,0,0,,0,4.4,,12.6,249,1033,0.5,16,411,1.5,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T15:00:00,-1.5,-5.8,-14.7,36.13,0,0,,0,4.38,,12.7,242,1032.2,0.5,16,272,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T16:00:00,-4.1,-10,-15.8,39.61,0,0,,0,4.37,,17.9,250,1032.7,0.9,16,92,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-07T17:00:00,-7.2,-13.6,-16.3,48.25,0,0,,0,4.35,59.2,16.2,249,1031.9,1.2,16,12,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-01-07T18:00:00,-7.8,-14.4,-15.2,55.42,0,0,,0,4.34,27.7,16.6,221,1031.6,0.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T19:00:00,-7.2,-13.9,-15.2,52.76,0,0,,0,4.32,29.5,18,240,1031.5,0.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T20:00:00,-7.2,-14.3,-15.2,52.77,0,0,,0,4.3,44.6,20.2,240,1030.5,89.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T21:00:00,-7.2,-14.6,-15.2,52.91,0,0,,0,4.29,,21.7,240,1029.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T22:00:00,-7.8,-15.1,-14.5,58.71,0,0,,0,4.27,33.5,20.1,230,1030,98.7,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-07T23:00:00,-7.8,-16.3,-14,61.21,0,0,,0,4.26,,27.6,240,1029,88.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T00:00:00,-7.8,-16,-13.5,63.95,0,0,,0,4.24,31.7,25.3,240,1028.1,99.8,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T01:00:00,-7.2,-14.2,-13,63.36,0,0,,0,4.22,33.5,19.6,243,1027.9,99.8,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T02:00:00,-6.7,-14.3,-12.4,64.1,0,0,,0,4.21,35.3,23.6,240,1027.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T03:00:00,-6.7,-13.7,-12.3,64.08,0,0,,0,4.19,,20.1,231,1026.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T04:00:00,-6.6,-13.9,-12.3,64.12,0,0,,0,4.18,33.5,21.8,250,1026,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T05:00:00,-6.7,-12.5,-12.3,64.19,0,0,,0,4.16,31.7,14.4,229,1025.7,47.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-01-08T06:00:00,-6.7,-12.5,-12.2,64.57,0,0,,0,4.14,,14.4,241,1025.6,0.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T07:00:00,-6.6,-12.9,-12.2,64.43,0,0,,0,4.13,,16.4,239,1025.1,2.1,16,20.2,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T08:00:00,-6.2,-12.2,-11.8,64.46,1.177,100,snow,0,4.11,79.6,16.1,230,1024.4,3.1,16,36,0.1,0,,Snow,snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T09:00:00,-5.6,-11.2,-11.3,64.39,0,0,,0,4.09,67.7,14.5,240,1024.3,2.2,16,90,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T10:00:00,-4.4,-10.1,-10.8,60.79,0,0,,0,4.07,,16.3,240,1023.9,1,16,161,0.6,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T11:00:00,-2.9,-8.5,-10.2,57.2,0,0,,0,4.05,,17.8,240,1023.1,1,16,260,0.9,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T12:00:00,-2.2,-6.6,-9.5,57.23,0,0,,0,4.03,29.5,12.6,259,1021.2,5.5,16,191,0.7,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T13:00:00,-2.2,-7.7,-9.5,57.34,0,0,,0,4.01,,18,242,1019.9,5,16,129,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T14:00:00,-1.7,-6,-9,57.35,0,0,,0,4,35.3,12.8,230,1018.8,52.8,16,144,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T15:00:00,-0.7,-5.5,-8.5,55.61,0,0,,0,3.98,25.9,16.7,250,1017.8,89.4,16,108,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T16:00:00,-0.7,-5.1,-7.2,61.11,0.017,100,"rain,snow",0,3.96,,14.4,269,1018.1,100,14,31,0.1,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T17:00:00,-1.2,-6.1,-6.2,68.76,0.115,100,"rain,snow",0,3.94,,16.1,260,1018.3,100,13.9,7,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-08T18:00:00,-1.2,-6.7,-5.7,71.33,0.133,100,"rain,snow",0,3.92,,19.9,270,1018.5,100,16,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T19:00:00,-1.1,-5.4,-5.1,74.76,0.067,100,"rain,snow",0,3.9,,12.8,270,1018.6,100,16,0,0,0,,"Snow, Rain, Overcast",snow,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T20:00:00,-0.7,-5.8,-5.1,72.22,0,0,,0,3.88,29.5,18.2,259,1018.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T21:00:00,-0.7,-5.2,-4.4,75.75,0,0,,0,3.86,27.7,15.1,260,1017.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T22:00:00,-0.6,-5.4,-4.4,75.63,0,0,,0,3.84,,16.2,260,1017.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-08T23:00:00,-0.6,-5.1,-4.4,75.59,0,0,,0,3.82,,14.8,270,1017.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T00:00:00,-0.6,-4.8,-4.4,75.52,0,0,,0,3.8,,12.9,260,1016.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-01-09T01:00:00,-0.6,-4.7,-4.4,75.63,0,0,,0,3.78,,12.8,260,1016.2,100,15.9,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T02:00:00,-1.1,-6.1,-5,74.76,0,0,,0,3.76,25.9,16.5,250,1016.6,49.8,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T03:00:00,-1.1,-5,-4.4,78.45,0,0,,0,3.75,,11.3,260,1016.7,29.3,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T04:00:00,-1.1,-5.6,-5,74.81,0,0,,0,3.73,,14.5,250,1017,27.9,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T05:00:00,-1,-5.2,-4.3,78.23,0,0,,0,3.71,,12.9,269,1017.3,81.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-01-09T06:00:00,-1,-4.4,-4.3,78.43,0,0,,0,3.69,,9.5,250,1017.8,0.2,15.9,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T07:00:00,-1,-4.8,-4.3,78.43,0,0,,0,3.67,,11.1,259,1018.9,0.2,15.9,31.5,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T08:00:00,-0.6,-4.2,-3.3,81.58,0,0,,0,3.65,,11,255,1019.7,0.2,15.9,23,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T09:00:00,1.2,-2.5,-2.9,74.57,0,0,,0,3.62,31.7,12.8,270,1021,0,15.8,115,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T10:00:00,3.3,1.8,-2.9,63.91,0,0,,0,3.58,34.1,6,282,1021.1,0,15.9,283,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T11:00:00,5,3.7,-3.4,54.86,0,0,,0,3.55,34.4,6.1,292,1020.9,0,16,455,1.6,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T12:00:00,6.1,4.4,-4.4,46.8,0,0,,0,3.52,29.5,8.1,282,1020.6,0.2,16,494,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T13:00:00,7.1,6.3,-5.1,41.52,0,0,,0,3.48,46.4,5.6,300,1020.5,0.2,16,519,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T14:00:00,8.2,7,-5.1,38.55,0.232,100,rain,0,3.45,,7.9,310,1020.7,0.2,16,413,1.5,4,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T15:00:00,7.7,6,-4.5,41.64,0,0,,0,3.42,,9.7,330,1021.4,0.4,16,248,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-01-09T16:00:00,7.7,6.4,-3.5,44.95,0,0,,0,3.39,44.6,7.9,308,1022.6,0.2,16,91,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T17:00:00,5.6,4.4,-4.5,48.29,0,0,,0,3.35,29.5,6,302,1023.5,0.5,16,15,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-09T18:00:00,4.3,3.1,-5.7,48.07,0.232,100,rain,0,3.32,64.8,5.7,320,1024.4,0.2,16,0,0,0,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T19:00:00,3.8,3.8,-5.1,52.27,0,0,,0,3.29,,0.2,360,1025.7,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T20:00:00,2.9,-0.2,-4.4,58.81,0,0,,0,3.25,,11.2,251,1026.4,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T21:00:00,2.8,0.4,-5.7,53.41,0,0,,0,3.22,,9,144,1027.3,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T22:00:00,2.2,0,-6.2,53.83,0,0,,0,3.19,,7.6,340,1027.6,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-09T23:00:00,1.7,-1.6,-5.8,57.68,0,0,,0,3.15,,11.3,340,1028.4,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T00:00:00,1.1,-1.8,-6.2,57.91,0,0,,0,3.12,,9.4,253,1028.5,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T01:00:00,0.7,-2.3,-5.8,62.11,0,0,,0,3.09,,9.2,340,1028.9,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T02:00:00,0.7,-2.7,-6.2,60.14,0,0,,0,3.06,,10.9,253,1029.8,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T03:00:00,0,-3.5,-4.5,71.57,0,0,,0,3.02,,10.8,271,1030.4,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T04:00:00,0,-1.8,-5.7,65.57,0,0,,0,2.99,,5.4,282,1030.7,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T05:00:00,0.6,-1.9,-6.2,60.59,0,0,,0,2.96,,7.4,30,1030.8,0.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC,72503014732"
"New York City,USA",2018-01-10T06:00:00,0,-3.6,-5.8,65.4,0,0,,0,2.92,,11,60,1031.2,0.2,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T07:00:00,-0.1,-3.6,-5.1,68.66,0,0,,0,2.89,,10.9,51,1031.4,0,16,33.9,0.1,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T08:00:00,0,-4,-5.7,65.57,0,0,,0,2.86,,12.8,60,1031.9,0.2,16,22,0.1,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T09:00:00,1.6,-1.1,-6.2,55.95,0,0,,0,2.82,,9.2,30,1032.6,0.2,16,125,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T10:00:00,2.1,-0.5,-5.7,56.1,0,0,,0,2.79,,9.2,50,1032.8,0.2,16,280,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T11:00:00,2.8,0.3,-6.2,51.54,0,0,,0,2.76,,9,188,1032.7,0.9,16,451,1.6,5,,Clear,clear-day,"72505394728,KLGA,KJRB,F1417,KNYC,72503014732"
"New York City,USA",2018-01-10T12:00:00,3.3,1,-4.5,56.55,0,0,,0,2.72,72.2,9,263,1032.1,0.5,16,494,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T13:00:00,4.9,4.9,-3.4,54.67,0,0,,0,2.69,60.8,0.8,20,1030.8,0.5,16,475,1.7,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T14:00:00,6,4,-3.4,50.99,0,0,,0,2.66,,9.4,190,1030.4,0.5,16,398,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T15:00:00,6,4,-2.2,55.32,2.121,100,rain,0,2.62,94.3,9.4,160,1030.5,0.5,16,258,0.9,3,,Rain,rain,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T16:00:00,4.3,3.1,-2.8,59.75,0,0,,0,2.59,,5.5,160,1030.4,4.5,16,61,0.2,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T17:00:00,3.3,2,-2.2,67.17,0,0,,0,2.56,63,5.5,180,1030.5,99.8,16,6,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,F1417,KNYC"
"New York City,USA",2018-01-10T18:00:00,3.3,3.3,-1.2,72.1,0,0,,0,2.52,,0.5,21,1030.5,0.5,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T19:00:00,3.3,3.3,-1.2,72.37,0,0,,0,2.49,,0.3,18,1030.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T20:00:00,3.9,3.9,-0.7,72.22,0,0,,0,2.46,,0.4,13,1031.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
"New York City,USA",2018-01-10T21:00:00,3.9,2,0,75.72,0,0,,0,2.42,70.2,7.5,275,1030.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KJRB,KNYC"
